time,fgr
0.0,2.2656018629012
0.73961,2.2655955131592145
1.4792,2.2655894046992437
2.2188,2.265563926238248
2.9584,2.2655163968531493
3.698,2.265463833077866
4.4376,2.2786532230620464
5.1772,2.2995869375023776
5.9168,2.320232761034066
6.6565,2.340792102314374
7.3961,2.360826686388806
8.1357,2.5134963707302798
8.8753,3.000891270605555
9.6149,3.379003599955516
10.354,3.684137779309215
11.094,3.956206127512261
11.834,4.171589232547255
12.573,4.491114478393953
13.313,4.810060388767611
14.053,5.087328211650126
14.792,5.364221348285502
15.532,5.613857923436924
16.271,5.923194320118352
17.011,6.4147783916354015
17.751,6.851190234262527
18.49,7.215028953563067
19.23,7.521343294216953
19.969,7.827243696572656
20.709,8.416565306918205
21.449,8.888629206325058
22.188,9.29859598306804
22.928,9.624055920495413
23.667,9.949076047196538
24.407,10.648571616836813
25.147,11.258785123316336
25.886,11.868174016949268
26.626,12.340678805926265
27.365,12.721606567079938
28.105,13.474236186316023
28.845,14.299738695252177
29.584,15.12412566025734
30.324,15.726481945414877
31.063,16.248967866003518
31.803,16.772160804076048
32.543,17.295353742148574
33.282,17.817839662737217
34.022,18.14035702828531
34.761,18.434612231900637
35.501,18.72926561576442
36.241,19.023918999628208
36.98,19.318174203243526
37.72,19.61282758710731
38.46,19.9074809709711
39.199,20.20173617458642
39.939,20.496389558450208
40.678,20.769668128667426
41.418,20.93152267371815
42.158,21.09337721876887
42.897,21.25501304146142
43.637,21.416867586512144
44.376,21.578503409204693
45.116,21.740357954255416
45.856,21.90221249930614
46.595,22.063848321998684
47.335,22.22570286704941
48.074,22.387338689741956
48.814,22.54919323479268
49.554,24.570386713389972
50.293,24.59471655631755
51.033,24.707753553749804
51.772,24.77505880774935
52.512,24.853195014842683
53.252,24.93322407207628
53.991,25.0254630763988
54.731,25.11906567915313
55.47,25.21254179190374
56.21,25.30667820521031
56.95,25.40884750261022
57.689,25.510878733392026
58.429,25.61304803079194
59.168,25.71507926157374
59.908,25.817248558973652
60.648,25.919417856373563
61.387,26.021449087155368
62.127,26.120979106003368
62.867,26.21602620115217
63.606,26.310944854280507
64.346,26.405991949429314
65.085,26.500910602557642
65.825,26.595957697706446
66.565,26.691004792855253
67.304,26.785923445983585
68.044,26.880970541132385
68.783,26.975889194260724
69.523,27.070936289409527
70.263,27.165983384558327
71.002,27.260902037686662
71.742,28.56997086110903
72.481,28.714432110893654
73.221,28.735951394037578
