time,fgr
0.0,6.9795792810804
0.73961,6.979562767701837
1.4792,6.9795439495237614
2.2188,6.979465458673813
2.9584,6.97931908843727
3.698,6.9791616385389155
4.4376,7.00295945644227
5.1772,7.040906224594366
5.9168,7.078369365089392
6.6565,7.11568876965336
7.3961,7.15205533715575
8.1357,7.393913430735218
8.8753,8.146682944803565
9.6149,8.749282278993856
10.354,9.245800258795532
11.094,9.694070936959765
11.834,10.05952467793684
12.573,10.718073247729944
13.313,11.269718886439321
14.053,11.690563820873418
14.792,12.110840045936659
15.532,12.499402875967537
16.271,13.378859075354065
17.011,14.196817117887013
17.751,14.796174242497258
18.49,15.284679580170717
19.23,15.685155107256538
19.969,16.08508945119765
20.709,16.903307153924445
21.449,17.470495727671093
22.188,17.952209552441033
22.928,18.31733611650963
23.667,18.681969266302453
24.407,19.44156825376699
25.147,20.030296241192666
25.886,20.618228650256953
26.626,21.077396149326606
27.365,21.450385478307098
28.105,22.14973497171749
28.845,22.84284499287756
29.584,23.535018378873907
30.324,24.0287299058349
31.063,24.45113124445165
31.803,24.87410416810036
32.543,25.297077091749067
33.282,25.719478430365815
34.022,25.975880374751004
34.761,26.208838556206047
35.501,26.44211197200676
36.241,26.67538538780748
36.98,26.90834356926252
37.72,27.14161698506324
38.46,27.374890400863958
39.199,27.607848582318997
39.939,27.841121998119718
40.678,28.057303803445503
41.418,28.184369362762553
42.158,28.3114349220796
42.897,28.438328771181354
43.637,28.565394330498403
44.376,28.692288179600155
45.116,28.819353738917204
45.856,28.946419298234254
46.595,29.073313147336005
47.335,29.200378706653055
48.074,29.327272555754806
48.814,29.454338115071852
49.554,31.51960323090877
50.293,31.565255819951
51.033,31.675246920846902
51.772,31.73798433826903
52.512,31.812371798273162
53.252,31.88876420239392
53.991,31.9739102838448
54.731,32.060062288007856
55.47,32.14609787054368
56.21,32.23236000258736
56.95,32.32027936020819
57.689,32.408079907886275
58.429,32.4959992655071
59.168,32.58379981318519
59.908,32.671719170806014
60.648,32.759638528426834
61.387,32.847439076104926
62.127,32.93130419584074
62.867,33.00828302497122
63.606,33.08515782865694
64.346,33.16213665778742
65.085,33.23901146147313
65.825,33.31599029060362
66.565,33.392969119734104
67.304,33.469843923419816
68.044,33.5468227525503
68.783,33.62369755623601
69.523,33.7006763853665
70.263,33.77765521449698
71.002,33.85453001818269
71.742,35.15465303267904
72.481,35.30742510183262
73.221,35.3369267699579
