time,fgr
0.0,4.0260164028149
0.73961,4.026010384639673
1.4792,4.025999529778945
2.2188,4.025954254022492
2.9584,4.025869845271841
3.698,4.025782280567427
4.4376,4.0425479699192985
5.1772,4.069133964295739
5.9168,4.095329801319755
6.6565,4.121408043112515
7.3961,4.146788769168307
8.1357,4.321209105157605
8.8753,4.8661291941080975
9.6149,5.291923952584401
10.354,5.636913846569534
11.094,5.9446696615807975
11.834,6.18859167353567
12.573,6.547736676171173
13.313,6.899734562769518
14.053,7.195485693781812
14.792,7.49083716110355
15.532,7.7588016741508
16.271,8.265712872019364
17.011,8.819886363597302
17.751,9.245357284635736
18.49,9.607202087163804
19.23,9.918718948232172
19.969,10.229814840569368
20.709,10.901142176268928
21.449,11.383902361635059
22.188,11.800920472842781
22.928,12.12841655640852
23.667,12.455470077699172
24.407,13.182392517385372
25.147,13.785081709169834
25.886,14.386956456100537
26.626,14.852988942680165
27.365,15.228147863639958
28.105,15.95064181952014
28.845,16.72995908185174
29.584,17.508223212747758
30.324,18.083574795086466
31.063,18.585887799531562
31.803,19.088880523874423
32.543,19.59187324821728
33.282,20.094186252662375
34.022,20.403347167673754
34.761,20.68521294847596
35.501,20.967460144407795
36.241,21.249707340339633
36.98,21.531573121141832
37.72,21.813820317073674
38.46,22.09606751300551
39.199,22.37793329380771
39.939,22.660180489739552
40.678,22.922023569175234
41.418,23.077511077748706
42.158,23.23299858632218
42.897,23.38827597664082
43.637,23.543763485214292
44.376,23.699040875532937
45.116,23.85452838410641
45.856,24.01001589267988
46.595,24.165293282998523
47.335,24.320780791571995
48.074,24.476058181890636
48.814,24.631545690464108
49.554,26.52397119453769
50.293,26.57018499712825
51.033,26.68941827308308
51.772,26.753615315037766
52.512,26.832725695696304
53.252,26.914434690210484
53.991,27.009922932274556
54.731,27.106937216271355
55.47,27.203820399884368
56.21,27.30123052835559
56.95,27.404597400785345
57.689,27.50782458825235
58.429,27.611191460682107
59.168,27.71441864814912
59.908,27.817785520578873
60.648,27.921152393008626
61.387,28.024379580475635
62.127,28.124407346622323
62.867,28.218763502745258
63.606,28.31299215054911
64.346,28.407348306672045
65.085,28.501576954475894
65.825,28.59593311059883
66.565,28.690289266721763
67.304,28.784517914525615
68.044,28.87887407064855
68.783,28.9731027184524
69.523,29.067458874575337
70.263,29.16181503069827
71.002,29.25604367850212
71.742,30.454412048897936
72.481,30.582888707485132
73.221,30.612900798271127
