time,fgr
0.0,4.4679772352044
0.73961,4.467970630294227
1.4792,4.467958583827752
2.2188,4.4679083378694235
2.9584,4.467814605400763
3.698,4.467706941220558
4.4376,4.487228528528833
5.1772,4.518351395615114
5.9168,4.549014371335831
6.6565,4.57953877305456
7.3961,4.609292466768876
8.1357,4.813609690389855
8.8753,5.470377874169383
9.6149,5.991756256128957
10.354,6.419172577691146
11.094,6.804209399762971
11.834,7.116519412596737
12.573,7.608753175085367
13.313,8.069943456467403
14.053,8.441425976204666
14.792,8.812406492536878
15.532,9.151935127174351
16.271,9.871678441321837
17.011,10.584257183898764
17.751,11.108352343071427
18.49,11.542620372793403
19.23,11.905648550769588
19.969,12.268186150126883
20.709,13.038192341158442
21.449,13.57098009587728
22.188,14.030546948093464
22.928,14.390391966109156
23.667,14.749750707073478
24.407,15.54295895343896
25.147,16.168673837011404
25.886,16.793543159930376
26.626,17.277222278899924
27.365,17.666451823726128
28.105,18.43691209474271
28.845,19.21420513473104
29.584,19.99044777871939
30.324,20.548244012724098
31.063,21.02752301623297
31.803,21.507450570490846
32.543,21.98737812474872
33.282,22.466657128257594
34.022,22.763569399962265
34.761,23.034702944466122
35.501,23.30620338145239
36.241,23.577703818438664
36.98,23.84883736294252
37.72,24.12033779992879
38.46,24.39183823691506
39.199,24.662971781418918
39.939,24.93447221840519
40.678,25.186537193585902
41.418,25.337318360902845
42.158,25.48809952821979
42.897,25.638676937202522
43.637,25.78945810451947
44.376,25.9400355135022
45.116,26.09081668081914
45.856,26.241597848136088
46.595,26.39217525711882
47.335,26.542956424435765
48.074,26.693533833418496
48.814,26.844315000735442
49.554,29.15999201073587
50.293,29.208192438896763
51.033,29.340649226375646
51.772,29.411348230565654
52.512,29.497271776325015
53.252,29.585866281698433
53.991,29.686767415647928
54.731,29.78905475637294
55.47,29.89120387096184
56.21,29.993737120953682
56.95,30.099970860996997
57.689,30.206061041932145
58.429,30.31229478197546
59.168,30.418384962910608
59.908,30.524618702953923
60.648,30.630852442997234
61.387,30.736942623932386
62.127,30.838199507206753
62.867,30.931002993570495
63.606,31.02368106981753
64.346,31.116484556181277
65.085,31.20916263242831
65.825,31.301966118792052
66.565,31.394769605155798
67.304,31.487447681402834
68.044,31.580251167766576
68.783,31.67292924401361
69.523,31.765732730377355
70.263,31.8585362167411
71.002,31.951214292988134
71.742,33.45193603018567
72.481,33.616469083891864
73.221,33.65297143876656
