time,fgr
0.0,0.38174529920091
0.73961,0.3817463047842511
1.4792,0.3817452755263538
2.2188,0.3817409824791239
2.9584,0.38173297391473443
3.698,0.3817236890308416
4.4376,0.38255821627326236
5.1772,0.38394840789696294
5.9168,0.38537971998817244
6.6565,0.3868236520047271
7.3961,0.3882727127459079
8.1357,0.3996310078161944
8.8753,0.45536554068818086
9.6149,0.5190996030073811
10.354,0.5866233232191086
11.094,0.6522952178732113
11.834,0.7146883868001002
12.573,0.8251544275853716
13.313,0.9467594911200417
14.053,1.0729599656551199
14.792,1.198989899008394
15.532,1.3167336348120187
16.271,1.613888152466302
17.011,1.9703979508418321
17.751,2.2368674863490323
18.49,2.481759940813089
19.23,2.709883442689959
19.969,2.9376986695642926
20.709,3.586883061885593
21.449,4.015787996546289
22.188,4.392153651487432
22.928,4.697114654013367
23.667,5.001663547076428
24.407,5.845452998716954
25.147,6.478689133412475
25.886,7.111069543601655
26.626,7.606888841490937
27.365,8.01129235429964
28.105,8.942595595932977
28.845,9.829842636156235
29.584,10.715890693892709
30.324,11.363394342663932
31.063,11.925086563022962
31.803,12.487538854045539
32.543,13.049991145068113
33.282,13.61168336542714
34.022,13.962754132244386
34.761,14.284039629366477
35.501,14.605759883588863
36.241,14.927480137811255
36.98,15.248765634933342
37.72,15.57048588915573
38.46,15.89220614337812
39.199,16.21349164050021
39.939,16.535211894722597
40.678,16.833453177059905
41.418,17.00928515137105
42.158,17.185117125682197
42.897,17.360711489217245
43.637,17.53654346352839
44.376,17.712137827063437
45.116,17.887969801374584
45.856,18.06380177568573
46.595,18.239396139220776
47.335,18.41522811353192
48.074,18.59082247706697
48.814,18.766654451378113
49.554,21.36786477317164
50.293,21.4241285387065
51.033,21.57554684777042
51.772,21.648208861247266
52.512,21.73417827847171
53.252,21.82244600464466
53.991,21.922360469867634
54.731,22.023593399814363
55.47,22.1246895285044
56.21,22.226033467677848
56.95,22.329047895094348
57.689,22.431923113825142
58.429,22.534937541241646
59.168,22.63781275997244
59.908,22.740827187388938
60.648,22.843841614805434
61.387,22.946716833536232
62.127,23.045215146322885
62.867,23.136042651764186
63.606,23.22674741733327
64.346,23.317574922774575
65.085,23.40827968834366
65.825,23.499107193784965
66.565,23.58993469922627
67.304,23.680639464795355
68.044,23.77146697023666
68.783,23.862171735805745
69.523,23.952999241247046
70.263,24.043826746688353
71.002,24.134531512257436
71.742,25.581096012607617
72.481,25.726220630834142
73.221,25.75985817934619
