time,fgr
0.0,2.1712976562157
0.73961,2.1712920954180555
1.4792,2.1712862412174028
2.2188,2.1712618232749215
2.9584,2.171216290830815
3.698,2.1711693174991886
4.4376,2.181490100449449
5.1772,2.1978436086113127
5.9168,2.2139606264404517
6.6565,2.23000629000149
7.3961,2.245619651540043
8.1357,2.3581559868857482
8.8753,2.712755126357635
9.6149,2.9891933810290587
10.354,3.2135056324029687
11.094,3.4131355260306466
11.834,3.57045922844356
12.573,3.8059844607201727
13.313,4.043461685113008
14.053,4.2545772306531715
14.792,4.465407484915578
15.532,4.655130839199416
16.271,4.956541086957129
17.011,5.3671879907538855
17.751,5.710531894218316
18.49,6.006584660869576
19.23,6.265296576262225
19.969,6.523658880958395
20.709,7.102023263957037
21.449,7.535368617269922
22.188,7.916376517272122
22.928,8.22627368617622
23.667,8.53575207512234
24.407,9.242607953176085
25.147,9.855967073855403
25.886,10.468497330858128
26.626,10.942266045566086
27.365,11.323213416533505
28.105,12.070565532019335
28.845,12.917165512623034
29.584,13.762621439198897
30.324,14.389027071345726
31.063,14.936575631854321
31.803,15.48486512410921
32.543,16.033154616364094
33.282,16.580703176872692
34.022,16.919409503502536
34.761,17.228596635390726
35.501,17.538202153113673
36.241,17.847807670836623
36.98,18.15699480272481
37.72,18.46660032044776
38.46,18.77620583817071
39.199,19.085392970058894
39.939,19.394998487781848
40.678,19.68152952746808
41.418,19.84770389113685
42.158,20.01387825480562
42.897,20.17982805852348
43.637,20.34600242219225
44.376,20.511952225910115
45.116,20.67812658957888
45.856,20.844300953247647
46.595,21.01025075696551
47.335,21.176425120634278
48.074,21.342374924352143
48.814,21.508549288020912
49.554,23.3001831799046
50.293,23.344115754272394
51.033,23.46479046911408
51.772,23.527932029336657
52.512,23.606962655711925
53.252,23.688782010638555
53.991,23.78639906717967
54.731,23.88574804933112
55.47,23.98496277610128
56.21,24.08486675117413
56.95,24.193122366714793
57.689,24.301231690883103
58.429,24.409487306423763
59.168,24.517596630592074
59.908,24.625852246132737
60.648,24.7341078616734
61.387,24.84221718584171
62.127,24.946568372856007
62.867,25.044287726652097
63.606,25.14187502726739
64.346,25.23959438106348
65.085,25.337181681678764
65.825,25.43490103547486
66.565,25.532620389270953
67.304,25.63020768988624
68.044,25.727927043682335
68.783,25.825514344297623
69.523,25.923233698093718
70.263,26.02095305188981
71.002,26.118540352505097
71.742,27.21192555818348
72.481,27.31863229614874
73.221,27.346806506755087
