time,fgr
0.0,5.3685763148108
0.73961,5.368567776318896
1.4792,5.368553301677733
2.2188,5.368492927773112
2.9584,5.368380860502601
3.698,5.368271632732625
4.4376,5.386080385977445
5.1772,5.414380378241168
5.9168,5.442284735712943
6.6565,5.470070281644115
7.3961,5.497133720881887
8.1357,5.682399134656754
8.8753,6.222436161470748
9.6149,6.6533697163970125
10.354,7.010064637113997
11.094,7.331415276181993
11.834,7.592111656681719
12.573,8.089123393545592
13.313,8.486217282281487
14.053,8.788817855305794
14.792,9.091009508636823
15.532,9.36832194265656
16.271,10.029199356427775
17.011,10.615352650814426
17.751,11.044517575044605
18.49,11.40537728650045
19.23,11.712140519344205
19.969,12.01848920727871
20.709,12.698826604289332
21.449,13.168505089156273
22.188,13.574594166438594
22.928,13.894101323171672
23.667,14.213176713476736
24.407,14.91005749760694
25.147,15.480235525453569
25.886,16.04964304245176
26.626,16.490827249684322
27.365,16.84623179813569
28.105,17.51085637423295
28.845,18.24650154844472
29.584,18.98115260755621
30.324,19.5240891687365
31.063,19.998019116116414
31.803,20.4725903760097
32.543,20.947161635902983
33.282,21.4210915832829
34.022,21.713136541817267
34.761,21.979477154324037
35.501,22.246178173613625
36.241,22.512879192903217
36.98,22.779219805409983
37.72,23.045920824699575
38.46,23.312621843989167
39.199,23.57896245649593
39.939,23.845663475785525
40.678,24.092831255606313
41.418,24.238152934887705
42.158,24.3834746141691
42.897,24.528599912802814
43.637,24.673921592084206
44.376,24.819046890717924
45.116,24.964368569999316
45.856,25.109690249280714
46.595,25.25481554791443
47.335,25.40013722719582
48.074,25.545262525829536
48.814,25.690584205110934
49.554,27.390931585801408
50.293,27.46180825490655
51.033,27.575585925233227
51.772,27.63978985408311
52.512,27.72263804226553
53.252,27.80868869606296
53.991,27.90752438192947
54.731,28.007791245102194
55.47,28.107922612513875
56.21,28.208321290257235
56.95,28.310703539069653
57.689,28.41294743349178
58.429,28.5153296823042
59.168,28.61757357672633
59.908,28.71995582553875
60.648,28.82233807435117
61.387,28.9245819687733
62.127,29.022218955961034
62.867,29.111795920162276
63.606,29.2012518344119
64.346,29.29082879861314
65.085,29.38028471286276
65.825,29.469861677064003
66.565,29.559438641265245
67.304,29.648894555514865
68.044,29.738471519716107
68.783,29.82792743396573
69.523,29.917504398166972
70.263,30.00708136236822
71.002,30.096537276617838
71.742,31.107139347605422
72.481,31.21538846117673
73.221,31.250985299362455
