time,fgr
0.0,1.7336672946108
0.73961,1.7336651368092557
1.4792,1.7336604625308272
2.2188,1.7336409660583472
2.9584,1.7336045947714136
3.698,1.7335666495452078
4.4376,1.7425885325950237
5.1772,1.7568863242055
5.9168,1.77099056915762
6.6565,1.785036944311225
7.3961,1.7987168782634204
8.1357,1.9012591409812307
8.8753,2.225667118852386
9.6149,2.479351325330661
10.354,2.6844860079497317
11.094,2.867681040744874
11.834,3.0132590879062873
12.573,3.2322388774438418
13.313,3.4537175854230773
14.053,3.651861464889981
14.792,3.849737582357605
15.532,4.027849833510918
16.271,4.260122430002898
17.011,4.635684976112532
17.751,4.9739890252635925
18.49,5.262935229803749
19.23,5.5128597650698
19.969,5.7624465644773855
20.709,6.292688522189396
21.449,6.712383439676701
22.188,7.080425326224937
22.928,7.378260669286452
23.667,7.675693532154642
24.407,8.351001874509468
25.147,8.952773228980336
25.886,9.553731378918137
26.626,10.020754146301178
27.365,10.398162071065322
28.105,11.142987576562252
28.845,11.98694392009763
29.584,12.829759782087695
30.324,13.455944463967057
31.063,14.004130683631207
31.803,14.553058697909247
32.543,15.101986712187287
33.282,15.650172931851436
34.022,15.988369602388346
34.761,16.296888556795615
35.501,16.60582499287326
36.241,16.914761428950904
36.98,17.22328038335817
37.72,17.53221681943581
38.46,17.841153255513458
39.199,18.149672209920723
39.939,18.458608645998368
40.678,18.74481766408218
41.418,18.91251438921477
42.158,19.080211114347357
42.897,19.247681222283816
43.637,19.415377947416406
44.376,19.58284805535287
45.116,19.750544780485455
45.856,19.918241505618045
46.595,20.085711613554505
47.335,20.253408338687095
48.074,20.420878446623558
48.814,20.58857517175614
49.554,22.37867560069047
50.293,22.411293790305933
51.033,22.526058108200946
51.772,22.588426508370326
52.512,22.663966426599547
53.252,22.7418179695105
53.991,22.834555957066616
54.731,22.92892708720838
55.47,23.023170688795897
56.21,23.118184226572936
56.95,23.22286483828325
57.689,23.32740398970747
58.429,23.432084601417785
59.168,23.536623752842004
59.908,23.64130436455232
60.648,23.745984976262633
61.387,23.850524127686853
62.127,23.952177624509225
62.867,24.048689441586767
63.606,24.14507083728988
64.346,24.241582654367424
65.085,24.337964050070532
65.825,24.434475867148073
66.565,24.530987684225614
67.304,24.627369079928727
68.044,24.723880897006268
68.783,24.82026229270938
69.523,24.91677410978692
70.263,25.013285926864462
71.002,25.109667322567578
71.742,26.213065370399026
72.481,26.320938253031375
73.221,26.34505123095096
