time,fgr
0.0,0.78571556436615
0.73961,0.7857147597806129
1.4792,0.785712641349882
2.2188,0.7857038053494978
2.9584,0.7856873220279071
3.698,0.7856682117704927
4.4376,0.790812180756998
5.1772,0.7990459206499122
5.9168,0.8072122374422437
6.6565,0.8153584494989253
7.3961,0.8233303804173204
8.1357,0.8839144967041594
8.8753,1.0970631543462979
9.6149,1.2768031109527287
10.354,1.4332511326437871
11.094,1.5749087687696834
11.834,1.6911698220959306
12.573,1.8758619761754871
13.313,2.067138983933159
14.053,2.245593211203958
14.792,2.42380628411358
15.532,2.5851570016900025
16.271,2.816462477356792
17.011,3.183065562657698
17.751,3.5082969324855684
18.49,3.791482864377194
19.23,4.041518702501691
19.969,4.291216654358453
20.709,4.852495494626039
21.449,5.283574510507948
22.188,5.662459892124535
22.928,5.970426482123893
23.667,6.277976901055681
24.407,7.006490476606881
25.147,7.634174324095361
25.886,8.261009950168319
26.626,8.74600750243212
27.365,9.13612410891431
28.105,9.943576905110588
28.845,10.82090376172561
29.584,11.697045041507373
30.324,12.34420576365728
31.063,12.908948556797968
31.803,13.474455548576199
32.543,14.039962540354425
33.282,14.604705333495113
34.022,14.956360831560502
34.761,15.277887775747004
35.501,15.599849803755136
36.241,15.921811831763268
36.98,16.243338775949766
37.72,16.565300803957903
38.46,16.887262831966037
39.199,17.208789776152535
39.939,17.53075180416067
40.678,17.82883706642435
41.418,18.002394530168257
42.158,18.175951993912165
42.897,18.349274920542904
43.637,18.522832384286808
44.376,18.696155310917547
45.116,18.86971277466145
45.856,19.04327023840536
46.595,19.216593165036095
47.335,19.390150628780003
48.074,19.56347355541074
48.814,19.737031019154646
49.554,21.782709863422493
50.293,21.821195433540055
51.033,21.947436434721304
51.772,22.012015996680176
52.512,22.091045594458624
53.252,22.172607134646086
53.991,22.26941784887795
54.731,22.36790419929
55.47,22.46625746003933
56.21,22.565295909590557
56.95,22.67264245341695
57.689,22.77984393434628
58.429,22.88719047817268
59.168,22.99439195910201
59.908,23.101738502928406
60.648,23.2090850467548
61.387,23.316286527684134
62.127,23.420018687721175
62.867,23.517611667513098
63.606,23.615072764899896
64.346,23.712665744691815
65.085,23.81012684207861
65.825,23.907719821870533
66.565,24.005312801662456
67.304,24.102773899049254
68.044,24.200366878841173
68.783,24.29782797622797
69.523,24.39542095601989
70.263,24.493013935811813
71.002,24.590475033198608
71.742,25.828684271765546
72.481,25.951336292783882
73.221,25.97869277515568
