time,fgr
0.0,1.1083663557322
0.73961,1.108367857265301
1.4792,1.1083648689027537
2.2188,1.1083524044063646
2.9584,1.1083291522228307
3.698,1.1083021943544407
4.4376,1.1123037795511137
5.1772,1.1188971980602544
5.9168,1.1255451448985598
6.6565,1.1322075112905763
7.3961,1.1387859617304725
8.1357,1.187963521848632
8.8753,1.377093231458522
9.6149,1.557541916773824
10.354,1.7270268519564356
11.094,1.886056412549281
11.834,2.027011470693057
12.573,2.253888414822424
13.313,2.492343606940612
14.053,2.7213138896903795
14.792,2.949974753139134
15.532,3.162408067655637
16.271,3.5590773538721465
17.011,4.108703414773396
17.751,4.5293770801932185
18.49,4.89472796214382
19.23,5.216442692715282
19.969,5.537722673650835
20.709,6.355365057629863
21.449,6.889677966149937
22.188,7.349246361350986
22.928,7.706987048335243
23.667,8.06424430195871
24.407,9.057969611511462
25.147,9.726849986029876
25.886,10.394826468150296
26.626,10.913692620184303
27.365,11.332792925267105
28.105,12.400496685915066
28.845,13.249196136445672
29.584,14.096748695826914
30.324,14.68432034631781
31.063,15.178585477288934
31.803,15.673519437936609
32.543,16.168453398584283
33.282,16.66271852955541
34.022,16.972814398303292
34.761,17.256860967505354
35.501,17.541291902836235
36.241,17.825722838167117
36.98,18.10976940736917
37.72,18.394200342700056
38.46,18.67863127803094
39.199,18.962677847232996
39.939,19.247108782563878
40.678,19.512760396711645
41.418,19.680736578561934
42.158,19.848712760412223
42.897,20.016461947422172
43.637,20.184438129272465
44.376,20.352187316282414
45.116,20.520163498132703
45.856,20.688139679982996
46.595,20.85588886699294
47.335,21.023865048843234
48.074,21.191614235853184
48.814,21.359590417703473
49.554,24.981045588623253
50.293,25.012099977586452
51.033,25.155400220786188
51.772,25.223376708236206
52.512,25.297332219054404
53.252,25.372328261874323
53.991,25.453046589254715
54.731,25.534459802749378
55.47,25.615762998387964
56.21,25.69744837056371
56.95,25.783229239036704
57.689,25.86889418741717
58.429,25.954675055890164
59.168,26.040340004270625
59.908,26.126120872743623
60.648,26.21190174121662
61.387,26.297566689597083
62.127,26.381113012656854
62.867,26.46086386798072
63.606,26.54050695187847
64.346,26.62025780720233
65.085,26.69990089110008
65.825,26.77965174642394
66.565,26.859402601747803
67.304,26.939045685645553
68.044,27.01879654096942
68.783,27.098439624867165
69.523,27.178190480191027
70.263,27.257941335514893
71.002,27.337584419412636
71.742,29.45817912991694
72.481,29.71613702229084
73.221,29.741548447611283
