time,fgr
0.0,2.2451528402057
0.73961,2.245147357164032
1.4792,2.2451413038359975
2.2188,2.2451160553311227
2.9584,2.2450689549230303
3.698,2.245015964296303
4.4376,2.2563914806360525
5.1772,2.2744863724059257
5.9168,2.292358460440064
6.6565,2.3101637705887565
7.3961,2.3275253586154667
8.1357,2.4558149438616725
8.8753,2.874061942665021
9.6149,3.2064824800898712
10.354,3.4791679021768473
11.094,3.72472453751688
11.834,3.9237277783178826
12.573,4.217822206119969
13.313,4.513056130167194
14.053,4.773585551394898
14.792,5.03376290583716
15.532,5.269229743784541
16.271,5.621922399913611
17.011,6.120061224857475
17.751,6.530761654749054
18.49,6.878753346329792
19.23,7.177121647786862
19.969,7.475086748836558
20.709,8.103863751641452
21.449,8.573939197823725
22.188,8.981872028290464
22.928,9.305228584197026
23.667,9.628148171784796
24.407,10.361853565978578
25.147,10.97300464600186
25.886,11.583329846187274
26.626,12.056609812675745
27.365,12.438204462569303
28.105,13.214240783126876
28.845,14.040004114657043
29.584,14.864651549793255
30.324,15.46959101041805
31.063,15.995479380177596
31.803,16.522079371547107
32.543,17.048679362916612
33.282,17.57456773267616
34.022,17.900932159489333
34.761,18.199090238574435
35.501,18.497651779200915
36.241,18.7962133198274
36.98,19.094371398912493
37.72,19.39293293953898
38.46,19.691494480165467
39.199,19.989652559250562
39.939,20.28821409987704
40.678,20.565073392577272
41.418,20.728796608752038
42.158,20.8925198249268
42.897,21.056021793512137
43.637,21.2197450096869
44.376,21.383246978272236
45.116,21.546970194447
45.856,21.710693410621758
46.595,21.874195379207094
47.335,22.037918595381857
48.074,22.201420563967194
48.814,22.365143780141956
49.554,24.49251183354263
50.293,24.526608540334124
51.033,24.647427870456873
51.772,24.71379755368639
52.512,24.79221882621703
53.252,24.872743799111994
53.991,24.96563469358619
54.731,25.059905821754764
55.47,25.154049556506898
56.21,25.24876387919713
56.95,25.350147478484377
57.689,25.451394072907718
58.429,25.552777672194964
59.168,25.6540242666183
59.908,25.755407865905546
60.648,25.85679146519279
61.387,25.95803805961613
62.127,26.056453590004466
62.867,26.14982773270066
63.606,26.243075694122943
64.346,26.33644983681914
65.085,26.42969779824142
65.825,26.523071940937616
66.565,26.61644608363381
67.304,26.70969404505609
68.044,26.803068187752288
68.783,26.896316149174567
69.523,26.989690291870758
70.263,27.083064434566957
71.002,27.176312395989235
71.742,28.508727933014082
72.481,28.654898433714756
73.221,28.68024398437185
