time,fgr
0.0,2.3566984591018
0.73961,2.3566957655106853
1.4792,2.3566894114276167
2.2188,2.3566629084698096
2.9584,2.3566135830768355
3.698,2.3565686196173585
4.4376,2.3646732479169343
5.1772,2.377526417162774
5.9168,2.3902467072135534
6.6565,2.4029278722468574
7.3961,2.4152951905570728
8.1357,2.5031941414247445
8.8753,2.796763890104863
9.6149,3.0390424389357413
10.354,3.2444523972916905
11.094,3.4316932913440468
11.834,3.5877087734500233
12.573,3.8230181362977107
13.313,4.062970150055155
14.053,4.281546766703867
14.792,4.499828009546298
15.532,4.699601447063882
16.271,5.028699105188343
17.011,5.481586609489291
17.751,5.8491600934786625
18.49,6.166227812786584
19.23,6.443418601681643
19.969,6.720234808429547
20.709,7.344861677429054
21.449,7.796699917660499
22.188,8.190588938938427
22.928,8.505652374704141
23.667,8.82029004907017
24.407,9.568677611394984
25.147,10.169900081680453
25.886,10.770310089168241
26.626,11.239611276702266
27.365,11.621161605571974
28.105,12.421454863727464
28.845,13.23468884233452
29.584,14.046823856105625
30.324,14.643994475973068
31.063,15.16381106033465
31.803,15.684331050087794
32.543,16.204851039840936
33.282,16.724667624202517
34.022,17.051725229142416
34.761,17.351514740762397
35.501,17.651709921545596
36.241,17.951905102328794
36.98,18.251694613948775
37.72,18.551889794731977
38.46,18.852084975515176
39.199,19.151874487135153
39.939,19.452069667918355
40.678,19.730807596621613
41.418,19.89772944829325
42.158,20.064651299964886
42.897,20.231347581566695
43.637,20.39826943323833
44.376,20.56496571484014
45.116,20.731887566511777
45.856,20.898809418183415
46.595,21.065505699785223
47.335,21.23242755145686
48.074,21.399123833058667
48.814,21.566045684730305
49.554,23.808645049619628
50.293,23.844526665563606
51.033,23.97148503870348
51.772,24.042108863217972
52.512,24.122881017900987
53.252,24.20541658692263
53.991,24.298078349235794
54.731,24.39189506773505
55.47,24.485585006884985
56.21,24.57965945410376
56.95,24.677612252776505
57.689,24.77543268280239
58.429,24.873385481475136
59.168,24.971205911501023
59.908,25.069158710173767
60.648,25.16711150884651
61.387,25.2649319388724
62.127,25.359362993778117
62.867,25.447812221345348
63.606,25.536141922929385
64.346,25.624591150496617
65.085,25.71292085208065
65.825,25.80137007964788
66.565,25.889819307215113
67.304,25.978149008799146
68.044,26.066598236366378
68.783,26.154927937950415
69.523,26.243377165517646
70.263,26.331826393084878
71.002,26.420156094668908
71.742,27.746313598917236
72.481,27.890649049176012
73.221,27.914637067001156
