time,fgr
0.0,2.1634094435054
0.73961,2.163406531889395
1.4792,2.1634006989495123
2.2188,2.163376369686106
2.9584,2.1633310722953265
3.698,2.1632881245511113
4.4376,2.1737138311346533
5.1772,2.190214224412875
5.9168,2.206481400761403
6.6565,2.2226786898123314
7.3961,2.238450681314968
8.1357,2.356369433244471
8.8753,2.725944838333453
9.6149,3.011014830006754
10.354,3.240889955529613
11.094,3.4456685655060406
11.834,3.60742739346377
12.573,3.846963925462112
13.313,4.088606808876775
14.053,4.304363564725876
14.792,4.519828757391397
15.532,4.713977128149168
16.271,4.963206394923715
17.011,5.3604812263968675
17.751,5.716563929119145
18.49,6.020167832986721
19.23,6.282273858355458
19.969,6.544025686392615
20.709,7.085799807702079
21.449,7.514557146413857
22.188,7.891059587303841
22.928,8.196550878936566
23.667,8.50162934449952
24.407,9.184820951332759
25.147,9.793152857585536
25.886,10.400662693694732
26.626,10.870819092544565
27.365,11.249093383695664
28.105,11.99115369739746
28.845,12.829912977556852
29.584,13.667538799229545
30.324,14.287391002583064
31.063,14.828851045607284
31.803,15.371043781517871
32.543,15.913236517428457
33.282,16.45469656045268
34.022,16.790633392130722
34.761,17.097516140515648
35.501,17.40481415648972
36.241,17.7121121724638
36.98,18.01899492084872
37.72,18.326292936822796
38.46,18.633590952796876
39.199,18.940473701181798
39.939,19.247771717155878
40.678,19.53231335017591
41.418,19.698174266976878
42.158,19.864035183777837
42.897,20.029671964204745
43.637,20.195532881005708
44.376,20.361169661432612
45.116,20.52703057823358
45.856,20.692891495034537
46.595,20.858528275461445
47.335,21.024389192262408
48.074,21.190025972689316
48.814,21.355886889490275
49.554,23.135200439062984
50.293,23.165768773894982
51.033,23.278756563561863
51.772,23.341667807043052
52.512,23.417321864568088
53.252,23.495214868167995
53.991,23.587658872365115
54.731,23.681701892677435
55.47,23.775617827827173
56.21,23.870301354964138
56.95,23.974623352269575
57.689,24.078804373902983
58.429,24.183126371208417
59.168,24.28730739284182
59.908,24.39162939014726
60.648,24.495951387452696
61.387,24.6001324090861
62.127,24.701694285474016
62.867,24.798567982410443
63.606,24.89531076894561
64.346,24.992184465882037
65.085,25.0889272524172
65.825,25.185800949353627
66.565,25.282674646290058
67.304,25.37941743282522
68.044,25.476291129761652
68.783,25.573033916296815
69.523,25.669907613233242
70.263,25.766781310169677
71.002,25.863524096704836
71.742,26.97532105664824
72.481,27.08576647505565
73.221,27.10881160435082
