time,fgr
0.0,3.3993198616696
0.73961,3.3993147798624173
1.4792,3.3993056146877056
2.2188,3.3992673866323324
2.9584,3.3991960732208986
3.698,3.3991164041281006
4.4376,3.4128246461378735
5.1772,3.434617184595897
5.9168,3.456077379342852
6.6565,3.477437276622357
7.3961,3.498190150134234
8.1357,3.6375643679570504
8.8753,4.068733468549168
9.6149,4.409071667675662
10.354,4.685796960330131
11.094,4.933679907253314
11.834,5.132096183353862
12.573,5.497480460826965
13.313,5.804562551983464
14.053,6.044613185862117
14.792,6.284339426992285
15.532,6.502774535325643
16.271,7.02884402622926
17.011,7.510597190771042
17.751,7.876086154667169
18.49,8.191194978699816
19.23,8.466523201533343
19.969,8.741479359200877
20.709,9.380945201199626
21.449,9.82945348086381
22.188,10.220102251724168
22.928,10.532038986217694
23.667,10.843554184583526
24.407,11.541727197396707
25.147,12.134268011187467
25.886,12.726008094148783
26.626,13.182822188855914
27.365,13.549389308827642
28.105,14.2403352893987
28.845,15.03998270995109
29.584,15.838549525881115
30.324,16.428601289774047
31.063,16.94360001936516
31.803,17.45929563492325
32.543,17.974991250481335
33.282,18.489989980072448
34.022,18.807581724492838
34.761,19.097274563704886
35.501,19.38735940946525
36.241,19.677444255225623
36.98,19.967137094437664
37.72,20.257221940198033
38.46,20.5473067859584
39.199,20.836999625170446
39.939,21.127084470930814
40.678,21.39536346279497
41.418,21.549881556333915
42.158,21.704399649872855
42.897,21.85870893517729
43.637,22.013227028716233
44.376,22.167536314020666
45.116,22.32205440755961
45.856,22.476572501098552
46.595,22.630881786402984
47.335,22.785399879941927
48.074,22.93970916524636
48.814,23.094227258785306
49.554,24.843772618216793
50.293,24.92307704332955
51.033,25.043551217119806
51.772,25.110322165379
52.512,25.199051033927045
53.252,25.291635561352106
53.991,25.399700437496733
54.731,25.509552348742886
55.47,25.619255811460327
56.21,25.729195356739584
56.95,25.84054378762797
57.689,25.951741747663803
58.429,26.063090178552194
59.168,26.174288138588025
59.908,26.285636569476416
60.648,26.3969850003648
61.387,26.50818296040064
62.127,26.613869710915004
62.867,26.709783515814447
63.606,26.80556770746403
64.346,26.901481512363475
65.085,26.997265704013056
65.825,27.093179508912502
66.565,27.18909331381195
67.304,27.28487750546153
68.044,27.380791310360976
68.783,27.476575502010558
69.523,27.57248930691
70.263,27.668403111809447
71.002,27.76418730345903
71.742,28.77580038822412
72.481,28.878931154055692
73.221,28.918194386247826
