time,fgr
0.0,6.0940165361045
0.73961,6.094002463366174
1.4792,6.0939860328207365
2.2188,6.093917500815374
2.9584,6.093789656198631
3.698,6.093648159100502
4.4376,6.116956433573421
5.1772,6.154033876597626
5.9168,6.190586298336706
6.6565,6.226981525699994
7.3961,6.262422691782859
8.1357,6.49636264391356
8.8753,7.231281187004084
9.6149,7.819527861796556
10.354,8.298160783325429
11.094,8.727009793941004
11.834,9.070473827805504
12.573,9.646560984423749
13.313,10.157395758989267
14.053,10.559189278638511
14.792,10.960439834072012
15.532,11.327683384408138
16.271,12.11486531241577
17.011,12.867256928199891
17.751,13.431524262099419
18.49,13.896733824837852
19.23,14.283349503397414
19.969,14.669442728337296
20.709,15.46165712705027
21.449,16.01488102372946
22.188,16.487706473697735
22.928,16.850932290138918
23.667,17.213667260882207
24.407,17.981994704079288
25.147,18.589905500800803
25.886,19.19699479644567
26.626,19.665220362518554
27.365,20.04056945635647
28.105,20.759436038732026
28.845,21.498610351207844
29.584,22.236785779477618
30.324,22.768059591308578
31.063,23.22496035932835
31.803,23.682479396317028
32.543,24.1399984333057
33.282,24.596899201325474
34.022,24.880035642860342
34.761,25.138609009655205
35.501,25.397532272751548
36.241,25.65645553584789
36.98,25.915028902642753
37.72,26.173952165739102
38.46,26.432875428835445
39.199,26.6914487956303
39.939,26.95037205872665
40.678,27.190750106392475
41.418,27.334482470820227
42.158,27.47821483524797
42.897,27.62175296675082
43.637,27.765485331178567
44.376,27.90902346268141
45.116,28.05275582710916
45.856,28.196488191536908
46.595,28.340026323039755
47.335,28.4837586874675
48.074,28.627296818970347
48.814,28.771029183398092
49.554,30.877513631990144
50.293,30.92564926914099
51.033,31.04912271412491
51.772,31.117063873655262
52.512,31.199069027234692
53.252,31.285520764537235
53.991,31.38277602694426
54.731,31.48309686089661
55.47,31.58328212615442
56.21,31.683602960106764
56.95,31.78772185893965
57.689,31.891932770336187
58.429,31.99628469785099
59.168,32.100495609247524
59.908,32.20484753676232
60.648,32.30919946427712
61.387,32.41341037567366
62.127,32.51476003622735
62.867,32.6071244949406
63.606,32.69936413681776
64.346,32.79172859553102
65.085,32.88396823740817
65.825,32.976332696121425
66.565,33.06869715483468
67.304,33.16093679671184
68.044,33.25330125542509
68.783,33.34554089730225
69.523,33.437905356015506
70.263,33.53026981472876
71.002,33.62250945660592
71.742,35.01155972887439
72.481,35.16386710609411
73.221,35.199065357094355
