time,fgr
0.0,1.4847081194798
0.73961,1.4847049851158554
1.4792,1.4847009820796175
2.2188,1.484684285366624
2.9584,1.4846531380966554
3.698,1.4846176961018978
4.4376,1.4921281975516072
5.1772,1.5041128922040987
5.9168,1.5160649502651464
6.6565,1.5280114435302108
7.3961,1.5397007007313004
8.1357,1.6216296434569881
8.8753,1.883165294338957
9.6149,2.092095592293112
10.354,2.265421632641713
11.094,2.421325575286056
11.834,2.547336643830627
12.573,2.7434891954714464
13.313,2.941302315878783
14.053,3.118160864742828
14.792,3.2947804155678684
15.532,3.4537936191722385
16.271,3.7818150771523302
17.011,4.153199232716417
17.751,4.455933865718702
18.49,4.725683642997074
19.23,4.969543234635934
19.969,5.2130732862860905
20.709,5.797882650776834
21.449,6.225731599431404
22.188,6.602018178676303
22.928,6.90825010020677
23.667,7.214068194816249
24.407,7.928558179891235
25.147,8.558328712821073
25.886,9.187248204490196
26.626,9.671495733471449
27.365,10.058990056953473
28.105,10.809836389879253
28.845,11.69154832802663
29.584,12.572068763554894
30.324,13.22657649272463
31.063,13.799705717123855
31.803,14.373610488511448
32.543,14.947515259899037
33.282,15.520644484298264
34.022,15.873897346370345
34.761,16.196076528215293
35.501,16.518691676476802
36.241,16.841306824738318
36.98,17.163486006583263
37.72,17.486101154844775
38.46,17.808716303106294
39.199,18.130895484951235
39.939,18.45351063321275
40.678,18.75159145178182
41.418,18.921644718467935
42.158,19.09169798515405
42.897,19.261521450128424
43.637,19.431574716814538
44.376,19.601398181788916
45.116,19.771451448475027
45.856,19.94150471516114
46.595,20.111328180135516
47.335,20.28138144682163
48.074,20.451204911796005
48.814,20.621258178482123
49.554,22.40066130196956
50.293,22.466903078818703
51.033,22.597247317057764
51.772,22.66392039903931
52.512,22.75110942404355
53.252,22.841853762180133
53.991,22.94975534674558
54.731,23.05954071073581
55.47,23.16917771612605
56.21,23.27935641913607
56.95,23.395454163540343
57.689,23.511395019100817
58.429,23.62749276350509
59.168,23.743433619065563
59.908,23.85953136346983
60.648,23.9756291078741
61.387,24.09156996343458
62.127,24.20226174995076
62.867,24.30377129357113
63.606,24.40514366213256
64.346,24.506653205752926
65.085,24.60802557431435
65.825,24.709535117934724
66.565,24.811044661555094
67.304,24.912417030116522
68.044,25.01392657373689
68.783,25.115298942298317
69.523,25.216808485918687
70.263,25.318318029539057
71.002,25.41969039810048
71.742,26.45242681774936
72.481,26.54818568636847
73.221,26.584807198835556
