time,fgr
0.0,0.65257169307535
0.73961,0.6525703197295053
1.4792,0.6525685602805429
2.2188,0.6525612215974872
2.9584,0.6525475314811883
3.698,0.652531766167888
4.4376,0.6570762782934234
5.1772,0.6643587966411282
5.9168,0.6716220997120697
6.6565,0.67888017907565
7.3961,0.6860286100449665
8.1357,0.7426177086113023
8.8753,0.9322827295383531
9.6149,1.0914498755912376
10.354,1.2270708006949225
11.094,1.3503885025194633
11.834,1.452569014685687
12.573,1.6133016404034128
13.313,1.780736899494164
14.053,1.939420057783257
14.792,2.0978887793719596
15.532,2.240873436243088
16.271,2.417274384091261
17.011,2.726430576661264
17.751,3.0318828208632542
18.49,3.2963593036815775
19.23,3.5285009642696203
19.969,3.760328919910922
20.709,4.246633390592135
21.449,4.652428093708691
22.188,5.010816360538799
22.928,5.304836452860339
23.667,5.5984592207327974
24.407,6.269474132008838
25.147,6.8832461471384665
25.886,7.496188740626032
26.626,7.969932921198694
27.365,8.350566927098724
28.105,9.12175943784746
28.845,9.996035920665143
29.584,10.86913094877632
30.324,11.516819926594103
31.063,12.083358100402108
31.803,12.650662902320821
32.543,13.217967704239529
33.282,13.784505878047534
34.022,14.138382950673167
34.761,14.462187227845018
35.501,14.786429670479885
36.241,15.110672113114752
36.98,15.434476390286601
37.72,15.75871883292147
38.46,16.08296127555634
39.199,16.40676555272819
39.939,16.731007995363058
40.678,17.0313273863322
41.418,17.206891747113474
42.158,17.382456107894743
42.897,17.55778321953982
43.637,17.73334758032109
44.376,17.908674691966173
45.116,18.084239052747442
45.856,18.25980341352871
46.595,18.43513052517379
47.335,18.610694885955063
48.074,18.78602199760014
48.814,18.961586358381407
49.554,20.831885516932374
50.293,20.860765184195486
51.033,20.97862066695066
51.772,21.04364117899329
52.512,21.12144761517684
53.252,21.201500888092397
53.991,21.295845141246964
54.731,21.391765126248565
55.47,21.487555489648813
56.21,21.58410381193198
56.95,21.690107474753393
57.689,21.79596788938181
58.429,21.901971552203225
59.168,22.00783196683164
59.908,22.113835629653057
60.648,22.21983929247447
61.387,22.32569970710289
62.127,22.42882612397594
62.867,22.527065419691983
63.606,22.625171959603
64.346,22.723411255319043
65.085,22.821517795230065
65.825,22.919757090946106
66.565,23.017996386662148
67.304,23.116102926573163
68.044,23.214342222289204
68.783,23.312448762200226
69.523,23.410688057916268
70.263,23.508927353632306
71.002,23.607033893543324
71.742,24.743342856966574
72.481,24.85122091733342
73.221,24.87340209371518
